InputID,TargetID,Distance
"479",Hospital Santa Rosa,120472.407924697
"480",Hospital Santa Rosa,120086.896294327
"481",Hospital Santa Rosa,119701.417410163
"482",Hospital Santa Rosa,119315.971589668
"483",Hospital Santa Rosa,118930.559154378
"484",Hospital Santa Rosa,118545.180429992
"485",Hospital Santa Rosa,118159.835746427
"486",Hospital Santa Rosa,117774.525437883
"487",Hospital Santa Rosa,117389.249842929
"488",Hospital Santa Rosa,117004.009304551
"489",Hospital Santa Rosa,116618.804170239
"490",Hospital Santa Rosa,116233.63479206
"491",Hospital Santa Rosa,115848.501526729
"492",Hospital Santa Rosa,115463.404735682
"493",Hospital Santa Rosa,115078.344785164
"494",Hospital Santa Rosa,114693.322046302
"495",Hospital Santa Rosa,114308.336895181
"496",Hospital Santa Rosa,113923.389712942
"497",Hospital Santa Rosa,113538.48088585
"498",Hospital Santa Rosa,113153.610805387
"499",Hospital Santa Rosa,112768.779868343
"500",Hospital Santa Rosa,112383.988476901
"501",Hospital Santa Rosa,111999.237038723
"502",Hospital Santa Rosa,111614.525967059
"503",Hospital Santa Rosa,111229.855680828
"504",Hospital Santa Rosa,110845.226604716
"505",Hospital Santa Rosa,110460.639169286
"506",Hospital Santa Rosa,110076.09381106
"507",Hospital Santa Rosa,109691.590972643
"508",Hospital Santa Rosa,109307.131102811
"509",Hospital Santa Rosa,108922.714656632
"510",Hospital Santa Rosa,108538.342095562
"511",Hospital Santa Rosa,108154.013887573
"512",Hospital Santa Rosa,107769.730507246
"513",Hospital Santa Rosa,107385.492435906
"514",Hospital Santa Rosa,107001.300161736
"515",Hospital Santa Rosa,106617.154179892
"516",Hospital Santa Rosa,106233.054992634
"517",Hospital Santa Rosa,105849.003109452
"518",Hospital Santa Rosa,105464.999047191
"519",Hospital Santa Rosa,105081.043330186
"520",Hospital Santa Rosa,104697.1364904
"521",Hospital Santa Rosa,104313.279067556
"522",Hospital Santa Rosa,103929.471609278
"523",Hospital Santa Rosa,103545.714671245
"524",Hospital Santa Rosa,103162.008817323
"525",Hospital Santa Rosa,102778.354619724
"526",Hospital Santa Rosa,102394.752659163
"527",Hospital Santa Rosa,102011.203525004
"528",Hospital Santa Rosa,101627.707815427
"529",Hospital Santa Rosa,101244.266137595
"530",Hospital Santa Rosa,100860.879107814
"531",Hospital Santa Rosa,100477.547351708
"532",Hospital Santa Rosa,100094.271504393
"533",Hospital Santa Rosa,99711.0522106618
"534",Hospital Santa Rosa,99327.8901251505
"535",Hospital Santa Rosa,98944.7859125498
"536",Hospital Santa Rosa,98561.740247779
"537",Hospital Santa Rosa,98178.7538161787
"538",Hospital Santa Rosa,97795.8273137284
"539",Hospital Santa Rosa,97412.9614472336
"540",Hospital Santa Rosa,97030.1569345469
"541",Hospital Santa Rosa,96647.4145047792
"542",Hospital Santa Rosa,96264.7348985105
"543",Hospital Santa Rosa,95882.1188680254
"544",Hospital Santa Rosa,95499.5671775394
"545",Hospital Santa Rosa,95117.0806034339
"546",Hospital Santa Rosa,94734.6599344874
"547",Hospital Santa Rosa,94352.3059721381
"548",Hospital Santa Rosa,93970.0195307218
"549",Hospital Santa Rosa,93587.8014377346
"550",Hospital Santa Rosa,93205.6525341006
"551",Hospital Santa Rosa,92823.5736744341
"552",Hospital Santa Rosa,92441.5657273206
"553",Hospital Santa Rosa,92059.6295756038
"554",Hospital Santa Rosa,91677.7661166689
"555",Hospital Santa Rosa,91295.9762627371
"556",Hospital Santa Rosa,90914.2609411877
"557",Hospital Santa Rosa,90532.621094848
"558",Hospital Santa Rosa,90151.0576823237
"559",Hospital Santa Rosa,89769.5716783299
"560",Hospital Santa Rosa,89388.164074012
"561",Hospital Santa Rosa,89006.8358773079
"562",Hospital Santa Rosa,88625.5881132842
"563",Hospital Santa Rosa,88244.4218245078
"564",Hospital Santa Rosa,87863.3380714103
"565",Hospital Santa Rosa,87482.3379326706
"566",Hospital Santa Rosa,87101.4225056001
"567",Hospital Santa Rosa,86720.5929065398
"568",Hospital Santa Rosa,86339.8502712803
"569",Hospital Santa Rosa,85959.1957554682
"570",Hospital Santa Rosa,85578.6305350396
"571",Hospital Santa Rosa,85198.1558066726
"572",Hospital Santa Rosa,84817.7727882177
"573",Hospital Santa Rosa,84437.4827191794
"574",Hospital Santa Rosa,84057.2868611901
"575",Hospital Santa Rosa,83677.1864984917
"576",Hospital Santa Rosa,83297.1829384412
"577",Hospital Santa Rosa,82917.2775120292
"578",Hospital Santa Rosa,82537.4715744009
"579",Hospital Santa Rosa,82157.7665054021
"580",Hospital Santa Rosa,81778.1637101351
"581",Hospital Santa Rosa,81398.6646195341
"582",Hospital Santa Rosa,81019.2706909462
"583",Hospital Santa Rosa,80639.9834087309
"584",Hospital Santa Rosa,80260.8042848972
"585",Hospital Santa Rosa,79881.7348597172
"586",Hospital Santa Rosa,79502.7767023903
"587",Hospital Santa Rosa,79123.9314117183
"588",Hospital Santa Rosa,78745.2006167785
"589",Hospital Santa Rosa,78366.5859776576
"590",Hospital Santa Rosa,77988.0891861504
"591",Hospital Santa Rosa,77609.7119665323
"592",Hospital Santa Rosa,77231.4560763171
"593",Hospital Santa Rosa,76853.3233070463
"594",Hospital Santa Rosa,76475.3154851111
"595",Hospital Santa Rosa,76097.4344725738
"596",Hospital Santa Rosa,75719.6821680454
"597",Hospital Santa Rosa,75342.0605075553
"598",Hospital Santa Rosa,74964.5714654642
"599",Hospital Santa Rosa,74587.217055411
"600",Hospital Santa Rosa,74209.9993312535
"601",Hospital Santa Rosa,73832.9203880763
"602",Hospital Santa Rosa,73455.9823632072
"603",Hospital Santa Rosa,73079.1874372591
"604",Hospital Santa Rosa,72702.5378352143
"605",Hospital Santa Rosa,72326.0358275391
"606",Hospital Santa Rosa,71949.6837313203
"607",Hospital Santa Rosa,71573.4839114478
"608",Hospital Santa Rosa,71197.4387818323
"609",Hospital Santa Rosa,70821.550806641
"610",Hospital Santa Rosa,70445.8225016012
"611",Hospital Santa Rosa,70070.2564353177
"612",Hospital Santa Rosa,69694.855230638
"613",Hospital Santa Rosa,69319.6215660577
"614",Hospital Santa Rosa,68944.5581771817
"615",Hospital Santa Rosa,68569.6678582107
"616",Hospital Santa Rosa,68194.9534634803
"617",Hospital Santa Rosa,67820.4179090571
